Pathway,Location,Date,latitude,longitude,RH,Tair,Tleaf,PARin,Patm,BLCond,LAI,VPD,Species,PFT,PFT_ID,vcmax_CLM45,epsi_o,epsi_c,r1,r2,r3,r4,r5,soil_clay_0,soil_sand_0,soil_OM_0,SM_0,SMC_0,medslope
C3,Chapel Hill North Carolina USA,9/6/2002,36.02,-78.98,60.6592217,30.1,30.1,580.6912222,100.2708197,2.555591629,4.8037618,2.2,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.397913361,0.869901981,2.35
C3,Chapel Hill North Carolina USA,9/8/2002,36.02,-78.98,59.49872087,30,30,450.2291528,100.7106761,2.832043356,4.78948466,2,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.373711968,0.816993881,2.35
C3,Chapel Hill North Carolina USA,11/6/2002,36.02,-78.98,35.69621598,30.2,30.2,252.7647824,98.84784603,2.663478059,3.659052531,2.3,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.485761642,1,2.35
C3,Chapel Hill North Carolina USA,5/24/2003,36.02,-78.98,53.54390929,28.2,28.2,416.2335556,99.84350114,1.927381854,5.095987956,1.7,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.48832105,1,2.35
C3,Chapel Hill North Carolina USA,5/26/2003,36.02,-78.98,65.44951182,27.8,27.8,487.2682037,99.63231722,2.03985762,5.10001119,1.333333333,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.472299957,1,2.35
C3,Chapel Hill North Carolina USA,5/27/2003,36.02,-78.98,61.80487898,28,28,237.1360694,99.78729508,2.513730703,5.102086385,1.5,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.475905291,1,2.35
C3,Chapel Hill North Carolina USA,5/28/2003,36.02,-78.98,48.15925017,28.3,28.3,645.3327222,99.78264046,2.702792776,5.103927612,1.75,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.484627851,1,2.35
C3,Chapel Hill North Carolina USA,8/17/2003,36.02,-78.98,80.41028918,28.75,28.75,532.2825046,99.6190166,2.644029222,4.946090698,1.25,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.469219208,1,2.35
C3,Chapel Hill North Carolina USA,8/18/2003,36.02,-78.98,77.17820756,29.25,29.25,423.6924768,99.89420785,1.189415866,4.938898722,1.65,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.487151019,1,2.35
C3,Chapel Hill North Carolina USA,8/19/2003,36.02,-78.98,77.79458194,28,28,455.5306528,100.3476624,2.377589776,4.931813558,1.2,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.484463819,1,2.35
C3,Chapel Hill North Carolina USA,8/20/2003,36.02,-78.98,76.41668787,27.9,27.9,560.0303542,100.5151144,2.252415505,4.924616496,1.4,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.472619566,1,2.35
C3,Chapel Hill North Carolina USA,7/5/2004,36.02,-78.98,77.7761291,29,29,701.4649141,99.78733984,2.535136162,5.060592651,1.8,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.447134526,0.977507288,2.35
C3,Chapel Hill North Carolina USA,8/5/2004,36.02,-78.98,78.04123398,27.9,27.9,505.0559352,99.22978288,2.106463807,4.979573568,1.4,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.408670744,0.893419333,2.35
C3,Chapel Hill North Carolina USA,9/5/2004,36.02,-78.98,68.99262284,28,28,459.3051551,100.3421756,3.124514705,4.810846965,1.6,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.408448537,0.892933554,2.35
C3,Chapel Hill North Carolina USA,10/5/2004,36.02,-78.98,44.62556627,28.3,28.3,462.5389228,100.5630067,2.284453689,4.318628947,1.8,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.43535099,0.951746601,2.35
C3,Chapel Hill North Carolina USA,3/18/2005,36.02,-78.98,10,17.8,17.8,591.6095488,100.0223628,2.666333795,3.506454468,1.2,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.502807427,1,2.35
C3,Chapel Hill North Carolina USA,3/19/2005,36.02,-78.98,6.630816143,18.06666667,18.06666667,450.5923345,100.2712695,2.479985118,3.536117554,1.066666667,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.500100581,1,2.35
C3,Chapel Hill North Carolina USA,5/21/2005,36.02,-78.98,34.11052366,27.6,27.6,779.1439539,99.65461475,3.313948329,5.090001424,2,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.442788188,0.9680055,2.35
C3,Chapel Hill North Carolina USA,5/23/2005,36.02,-78.98,49.54612725,28,28,598.8903982,98.77919027,2.667513641,5.094029744,1.9,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.3916001,0.856100188,2.35
C3,Chapel Hill North Carolina USA,8/27/2005,36.02,-78.98,61.01478428,30.05,30.05,374.3339444,99.85880029,2.429838306,4.874811808,1.8,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.313627751,0.685640215,2.35
C3,Chapel Hill North Carolina USA,8/30/2005,36.02,-78.98,77.14562929,30,30,446.0289375,99.4685026,3.050389824,4.853449504,1.8,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.292082659,0.638539212,2.35
C3,Chapel Hill North Carolina USA,8/31/2005,36.02,-78.98,71.089747,30,30,512.4396806,99.06168978,3.377379136,4.846481323,2.9,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.292879549,0.640281341,2.35
C3,Chapel Hill North Carolina USA,5/23/2006,36.02,-78.98,27.41386272,27.4,27.4,802.576375,100.1764915,2.337835344,5.094029744,2.4,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.371449725,0.812048258,2.35
C3,Chapel Hill North Carolina USA,5/24/2006,36.02,-78.98,29.12304058,28.05,28.05,799.7171345,100.2480111,1.714817724,5.095987956,2.5,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.354238637,0.774422079,2.35
C3,Chapel Hill North Carolina USA,5/25/2006,36.02,-78.98,57.71906417,28,28,664.2672595,99.77234456,3.157833412,5.097941081,1.5,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.338873482,0.740831402,2.35
C3,Chapel Hill North Carolina USA,5/27/2006,36.02,-78.98,65.05918419,28.1,28.1,604.7121667,99.34233057,2.546860206,5.102086385,1.7,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.344283485,0.752658532,2.35
C3,Chapel Hill North Carolina USA,8/7/2006,36.02,-78.98,75.75815159,30.7,30.7,553.1584121,100.4165749,2.549901874,4.975667318,1.8,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.294504547,0.643833845,2.35
C3,Chapel Hill North Carolina USA,8/9/2006,36.02,-78.98,76.42781692,30,30,413.5612431,100.1609959,2.206359981,4.971761068,1.4,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.310142263,0.678020381,2.35
C3,Chapel Hill North Carolina USA,8/11/2006,36.02,-78.98,73.15341519,29.8,29.8,271.8260324,99.44397819,1.872072288,4.967854818,1.65,Pinus taeda_DE,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,18.5,42.5,0.0473,0.323888969,0.708072872,2.35
C3,Charleston mesquite site_Tombstone_AZ USA,8/2/2007,31.66,-110.18,68.10467965,28.32130952,29.0365,1009.090909,88.25292424,2.84,0.752496893,1.433425758,Celtis reticulata,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.329179282,0.731101619,4.7
C3,Charleston mesquite site_Tombstone_AZ USA,8/2/2007,31.66,-110.18,63.79302784,28.30243519,29.17654431,950,88.2688869,2.84,0.752746582,1.634363558,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.329620446,0.732081437,4.7
C3,Charleston mesquite site_Tombstone_AZ USA,8/2/2007,31.66,-110.18,76.7045179,28.72629627,29.30970352,1200,88.285,2.84,0.751831055,1.067509671,Viguiera dentata,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.33029663,0.73358323,4.7
C3,Charleston mesquite site_Tombstone_AZ USA,8/3/2007,31.66,-110.18,53.5044967,24.0398,25.32778681,280,88.344,2.84,0.755493164,1.556331868,Celtis reticulata,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.305337511,0.678149449,4.7
C3,Charleston mesquite site_Tombstone_AZ USA,8/3/2007,31.66,-110.18,49.39119445,25.12638889,26.77306945,350,88.36,2.84,0.755493164,1.9105,Prosopis velutina,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.305508897,0.678530094,4.7
C3,Charleston mesquite site_Tombstone_AZ USA,8/3/2007,31.66,-110.18,83.27277778,26.05722222,26.97180555,400,88.37541667,2.84,0.755493164,0.753930555,Viguiera dentata,BDS Temperate,8,54,-83000,-428000,0.32135336,0.29860435,0.169259672,0.098761597,0.112021021,38,37,0.0172,0.303105797,0.67319285,4.7
C3,Corrigin Water Reserve_WA_AU,3/30/2006,-32.32,117.87,14.85630137,27.80082192,27.29803653,1134.570776,98.66150685,2.84,0.66,2.782739726,Eucalyptus capillosa,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.140492242,0.343697548,4.12
C3,Corrigin Water Reserve_WA_AU,3/30/2006,-32.32,117.87,11.846,25.766,25.0212,919.32,98.6868,2.84,0.66,2.4416,Eucalyptus salmonophloiia,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.140523987,0.343775209,4.12
C3,Corrigin Water Reserve_WA_AU,7/13/2006,-32.32,117.87,34.0547181,17.79810089,17.29602374,940.9317507,98.65397626,2.84,0.66,1.12178635,Eucalyptus capillosa,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.181670294,0.444434751,4.12
C3,Corrigin Water Reserve_WA_AU,7/13/2006,-32.32,117.87,35.815625,17.79075,17.63625,1131.9625,98.60275,2.84,0.66,1.2207625,Eucalyptus salmonophloiia,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.181732368,0.44458661,4.12
C3,Corrigin Water Reserve_WA_AU,11/2/2006,-32.32,117.87,25.89451791,27.39093664,27.5969146,1285.429752,98.03363636,2.84,0.66,2.63184573,Eucalyptus capillosa,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.163115917,0.399043677,4.12
C3,Corrigin Water Reserve_WA_AU,11/2/2006,-32.32,117.87,27.54487179,25.60615385,25.83974359,1403.333333,98.05512821,2.84,0.66,2.295384615,Eucalyptus salmonophloiia,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.164088596,0.401423221,4.12
C3,Corrigin Water Reserve_WA_AU,2/14/2007,-32.32,117.87,13.04761124,34.7241452,35.93700234,1416.599532,97.6259719,2.84,0.66,5.478266979,Eucalyptus capillosa,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.130892282,0.32021239,4.12
C3,Corrigin Water Reserve_WA_AU,2/14/2007,-32.32,117.87,19.55054054,31.59612613,32.85981982,1526.945946,97.56702703,2.84,0.66,4.640630631,Eucalyptus salmonophloiia,BET Temperate,5,61.5,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,20,70.5,0.0172,0.130908697,0.320252546,4.12
C3,Daintree rainforest canopy crane_QLD_AU,10/30/2011,-16.1,145.45,74.24905624,27.94093552,29.04061756,1003.711188,100.1137818,4.209393794,5.105153402,1.240372486,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.384919802,0.831676704,4.12
C3,Daintree rainforest canopy crane_QLD_AU,10/30/2011,-16.1,145.45,65.52523422,28.62657242,28.83305016,1221.168262,100.1350044,4.200720347,5.105153402,1.415174442,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.384919802,0.831676704,4.12
C3,Daintree rainforest canopy crane_QLD_AU,10/31/2011,-16.1,145.45,64.31175194,29.36045685,29.56690998,1010.594806,100.12752,4.244099175,5.095143636,1.529900985,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.377525647,0.815700528,4.12
C3,Daintree rainforest canopy crane_QLD_AU,10/31/2011,-16.1,145.45,74.46722717,28.29194908,28.05563431,485.8333114,100.0289238,4.254949039,5.095143636,0.933083717,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.377525647,0.815700528,4.12
C3,Daintree rainforest canopy crane_QLD_AU,10/31/2011,-16.1,145.45,73.1333271,27.82924633,28.72573967,1000.833667,100.1266846,4.265655137,5.095143636,1.376542143,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.377525647,0.815700528,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/1/2011,-16.1,145.45,68.63310166,29.77299099,30.97063675,1324.78476,100.2456604,4.556554275,5.085016886,1.70044189,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.375188319,0.810650381,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/1/2011,-16.1,145.45,69.05561485,28.74451103,29.62287712,1008.597266,100.2454712,4.572068699,5.085016886,1.470222985,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.375188319,0.810650381,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/1/2011,-16.1,145.45,63.67022552,30.26003628,30.845858,1341.168753,100.1894646,4.546689703,5.085016886,1.719688596,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.375188319,0.810650381,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/2/2011,-16.1,145.45,76.41187439,30.10894241,31.38223286,1110.156253,100.0758743,4.173325208,5.07488505,1.342922042,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.387733142,0.837755343,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/2/2011,-16.1,145.45,75.85974274,28.65423184,29.93497696,1038.845789,100.1148575,4.195074327,5.07488505,1.27517043,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.387733142,0.837755343,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/4/2011,-16.1,145.45,75.70394554,27.864645,28.556007,930.3779357,100.1750595,3.624102982,5.054738363,1.110378257,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.37458636,0.809349758,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/4/2011,-16.1,145.45,70.3573555,29.66825733,30.68518371,1068.818811,100.189875,3.603050303,5.054738363,1.493575762,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.37458636,0.809349758,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/4/2011,-16.1,145.45,67.69059601,28.57437134,29.14228191,946.5692352,100.1511658,3.614715856,5.054738363,1.414507843,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.37458636,0.809349758,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/6/2011,-16.1,145.45,79.90103226,28.21705971,29.19801102,862.3321289,100.1226242,3.89183401,5.034596761,1.154352067,Elaeocarpus grandis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.398589706,0.861212573,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/6/2011,-16.1,145.45,60.20062065,28.96220074,29.58692894,1107.436292,100.0548027,3.879605276,5.034596761,1.74696833,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.398589706,0.861212573,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/9/2011,-16.1,145.45,68.00084229,28.94297543,30.92466107,1223.325659,100.3298523,3.928001359,5.004323324,1.807074705,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.390089989,0.842847663,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/10/2011,-16.1,145.45,68.29626999,28.03141556,28.98494167,725.6213943,100.3300133,3.992928908,4.994196574,1.470177595,Argyrodendron peralatum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.389330419,0.841206499,4.12
C3,Daintree rainforest canopy crane_QLD_AU,11/10/2011,-16.1,145.45,70.7805439,29.11694088,30.99707947,999.7438354,100.525975,3.98636005,4.994196574,1.689990218,Acmena graveolens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,33.5,43,0.0602,0.389330419,0.841206499,4.12
C3,Daly River_AU,9/8/2008,-14.16,131.39,55.96625,30.7975,34.36875,2000,99.86375,2.84,1.671569824,2.96125,Corymbia latifolia_DaR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,22.5,64.5,0.0172,0.13627816,0.327436636,4.12
C3,Daly River_AU,9/8/2008,-14.16,131.39,60.1,30.595,32.94,1999.625,99.99375,2.84,1.671569824,2.3925,Eucalyptus tetradonta_DaR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,22.5,64.5,0.0172,0.136301916,0.327493714,4.12
C3,Daly River_AU,9/9/2008,-14.16,131.39,54.7525,31.215,35.1275,1999.5,100.0425,2.84,1.671569824,3.19,Corymbia latifolia_DaR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,22.5,64.5,0.0172,0.136231369,0.327324212,4.12
C3,Daly River_AU,9/9/2008,-14.16,131.39,52.185,30.225,34.1525,2000,99.96,2.84,1.671569824,3.1475,Eucalyptus tetradonta_DaR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,22.5,64.5,0.0172,0.136228943,0.327318382,4.12
C3,Dry River_AU,9/12/2008,-15.18,132.37,46.18625,30.88375,34.79125,1999.375,98.56375,2.84,2.054321289,3.515,Eucalyptus terminalis_DrR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23,65.5,0.0172,0.057324332,0.138144663,4.12
C3,Dry River_AU,9/12/2008,-15.18,132.37,62.61666667,30.26444444,33.23666667,1999.555556,98.96888889,2.84,2.054321289,2.45,Eucalyptus tetradonta_DrR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23,65.5,0.0172,0.05739943,0.138325639,4.12
C3,Dry River_AU,9/13/2008,-15.18,132.37,70.04625,29.2,32.0575,2000,99.21,2.84,2.054321289,1.93875,Eucalyptus terminalis_DrR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23,65.5,0.0172,0.05727731,0.138031347,4.12
C3,Dry River_AU,9/13/2008,-15.18,132.37,63.96666667,31.15,32.02333333,1999.333333,99.17333333,2.84,2.054321289,1.873333333,Eucalyptus tetradonta_DrR,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23,65.5,0.0172,0.057296633,0.138077911,4.12
C3,Field_FFPRI_Japan,4/27/2007,36,140,18.84151927,19.86829932,20.73884354,703.4421769,101.8013605,9,4.919031606,1.995056689,Chamaecyparis obtusa,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,31,26,0.0516,0.361146683,0.753742493,2.35
C3,Field_FFPRI_Japan,4/28/2007,36,140,43.77210938,22.24808594,22.08820313,616.4570313,101.2921875,9,4.919556665,1.51659375,Chamaecyparis obtusa,NET Temperate,4,62.5,-66000,-255000,0.342341972,0.322023996,0.177539138,0.089971312,0.068123583,31,26,0.0516,0.354939137,0.74078684,2.35
